ID;Name;Date;High;Close;Low
15055;OMXS30;1987-01-29;109.182;109.155;108.08
15055;OMXS30;1987-01-30;111.195;111.132;109.17
15055;OMXS30;1987-02-02;113.882;113.777;111.597
15055;OMXS30;1987-02-03;117.027;116.955;114.107
15055;OMXS30;1987-02-04;116.955;116.037;115.438
15055;OMXS30;1987-02-05;118.127;117.36;116.067
15055;OMXS30;1987-02-06;117.872;116.972;116.972
15055;OMXS30;1987-02-09;117.242;116.02;116.02
15055;OMXS30;1987-02-10;116.142;116.142;115.642
15055;OMXS30;1987-02-11;117.03;117.03;115.742
15055;OMXS30;1987-02-12;118.717;118.146;117.257
15055;OMXS30;1987-02-13;118.147;117.578;117.49
15055;OMXS30;1987-02-16;117.752;117.596;117.375
15055;OMXS30;1987-02-17;118.957;118.783;117.595
15055;OMXS30;1987-02-18;119.53;119.531;118.897
15055;OMXS30;1987-02-19;121.132;121.131;119.56
15055;OMXS30;1987-02-20;122.66;122.515;121.012
15055;OMXS30;1987-02-23;124.122;123.951;122.425
15055;OMXS30;1987-02-24;124.235;122.979;122.792
15055;OMXS30;1987-02-25;123.795;123.796;122.432
15055;OMXS30;1987-02-26;126.522;125.792;124.135
15055;OMXS30;1987-02-27;127.135;127.136;125.532
15055;OMXS30;1987-03-02;127.995;127.996;127.135
15055;OMXS30;1987-03-03;127.995;127.769;127.77
15055;OMXS30;1987-03-04;128.765;128.65;127.297
15055;OMXS30;1987-03-05;129.697;129.563;129.52
15055;OMXS30;1987-03-06;129.575;129.252;128.59
15055;OMXS30;1987-03-09;129.812;129.811;128.887
15055;OMXS30;1987-03-10;131.322;130.929;129.812
15055;OMXS30;1987-03-11;129.457;129.939;128.362
15055;OMXS30;1987-03-12;129.832;128.451;128.452
15055;OMXS30;1987-03-13;129.457;129.457;128.362
15055;OMXS30;1987-03-16;130.197;129.76;129.76
15055;OMXS30;1987-03-17;129.792;129.793;129.557
15055;OMXS30;1987-03-18;131.952;131.537;129.852
15055;OMXS30;1987-03-19;132.272;131.457;131.447
15055;OMXS30;1987-03-20;131.555;130.817;130.817
15055;OMXS30;1987-03-23;130.837;130.836;130.48
15055;OMXS30;1987-03-24;133.255;133.2;130.837
15055;OMXS30;1987-03-25;134.792;134.184;133.272
15055;OMXS30;1987-03-26;134.865;133.56;133.532
15055;OMXS30;1987-03-27;134.415;134.409;133.14
15055;OMXS30;1987-03-30;134.852;132.792;132.72
15055;OMXS30;1987-03-31;132.792;131.251;131.11
15055;OMXS30;1987-04-01;132.91;130.295;130.295
15055;OMXS30;1987-04-02;130.84;129.94;129.807
15055;OMXS30;1987-04-03;131.59;131.585;129.857
15055;OMXS30;1987-04-06;134.477;134.478;131.585
15055;OMXS30;1987-04-07;135.997;135.183;134.477
15055;OMXS30;1987-04-08;136.062;135.158;134.977
15055;OMXS30;1987-04-09;136.482;135.92;135.092
15055;OMXS30;1987-04-10;135.92;134.048;134.042
15055;OMXS30;1987-04-13;134.047;133.237;133.06
15055;OMXS30;1987-04-14;133.292;132.69;132.505
15055;OMXS30;1987-04-15;135.53;135.53;132.69
15055;OMXS30;1987-04-16;137.637;137.482;135.53
15055;OMXS30;1987-04-21;137.617;136.985;136.88
15055;OMXS30;1987-04-22;138.042;137.904;136.935
15055;OMXS30;1987-04-23;139.525;139.525;137.422
15055;OMXS30;1987-04-24;141.575;140.97;139.525
15055;OMXS30;1987-04-27;140.97;139.033;138.627
15055;OMXS30;1987-04-28;140.172;138.863;138.862
15055;OMXS30;1987-04-29;139.337;139.266;138.745
15055;OMXS30;1987-04-30;140.07;139.671;139.192
15055;OMXS30;1987-05-04;139.582;139.005;138.805
15055;OMXS30;1987-05-05;140.032;139.886;138.962
15055;OMXS30;1987-05-06;141.477;141.39;139.895
15055;OMXS30;1987-05-07;142.35;140.43;140.357
15055;OMXS30;1987-05-08;140.438;140.043;139.49
15055;OMXS30;1987-05-11;140.125;138.442;138.442
15055;OMXS30;1987-05-12;138.442;135.667;135.382
15055;OMXS30;1987-05-13;135.667;134.196;134.03
15055;OMXS30;1987-05-14;134.15;133.903;132.98
15055;OMXS30;1987-05-15;133.91;132.985;132.985
15055;OMXS30;1987-05-18;132.197;128.416;128.415
15055;OMXS30;1987-05-19;130.022;129.887;128.392
15055;OMXS30;1987-05-20;129.887;127.074;126.655
15055;OMXS30;1987-05-21;130.097;130.098;127.215
15055;OMXS30;1987-05-22;131.467;131.468;130.265
15055;OMXS30;1987-05-25;132.307;132.308;131.102
15055;OMXS30;1987-05-26;132.547;132.263;132.082
15055;OMXS30;1987-05-27;133.167;132.702;132.262
15055;OMXS30;1987-05-29;132.702;132.037;131.752
15055;OMXS30;1987-06-01;132.617;131.781;131.512
15055;OMXS30;1987-06-02;132.027;131.633;131.582
15055;OMXS30;1987-06-03;131.632;130.847;130.725
15055;OMXS30;1987-06-04;132.447;132.447;130.977
15055;OMXS30;1987-06-05;132.575;132.528;132.375
15055;OMXS30;1987-06-09;133.627;133.627;132.465
15055;OMXS30;1987-06-10;134.235;134.128;133.627
15055;OMXS30;1987-06-11;134.175;133.803;133.767
15055;OMXS30;1987-06-12;134.637;134.624;133.78
15055;OMXS30;1987-06-15;135.812;135.521;134.622
15055;OMXS30;1987-06-16;135.93;135.73;135.58
15055;OMXS30;1987-06-17;136.82;136.657;135.882
15055;OMXS30;1987-06-18;136.777;136.429;136.43
15055;OMXS30;1987-06-22;136.43;135.335;135.212
15055;OMXS30;1987-06-23;136.51;136.51;135.345
15055;OMXS30;1987-06-24;136.787;136.148;136.047
15055;OMXS30;1987-06-25;136.147;135.328;135.285
15055;OMXS30;1987-06-26;135.68;135.612;135.29
15055;OMXS30;1987-06-29;135.612;135.21;135.15
15055;OMXS30;1987-06-30;135.237;134.733;134.68
15055;OMXS30;1987-07-01;134.507;134.083;133.938
15055;OMXS30;1987-07-02;135.425;135.335;133.895
15055;OMXS30;1987-07-03;137.55;137.55;135.335
15055;OMXS30;1987-07-06;137.875;137.874;137.405
15055;OMXS30;1987-07-07;138.037;137.707;137.525
15055;OMXS30;1987-07-08;139.22;139.221;137.707
15055;OMXS30;1987-07-09;139.95;139.951;139.22
15055;OMXS30;1987-07-10;140.04;140.04;139.397
15055;OMXS30;1987-07-13;140.8;140.786;140.05
15055;OMXS30;1987-07-14;141.245;141.2;140.742
15055;OMXS30;1987-07-15;142.257;142.258;141.95
15055;OMXS30;1987-07-16;142.688;142.065;141.855
15055;OMXS30;1987-07-17;142.897;142.747;142.065
15055;OMXS30;1987-07-20;142.747;142.606;142.175
15055;OMXS30;1987-07-21;142.677;141.704;141.67
15055;OMXS30;1987-07-22;141.705;140.185;139.702
15055;OMXS30;1987-07-23;141.285;141.284;140.59
15055;OMXS30;1987-07-24;141.605;141.605;141.232
15055;OMXS30;1987-07-27;141.935;141.892;141.595
15055;OMXS30;1987-07-28;143.872;143.857;141.797
15055;OMXS30;1987-07-29;145.282;145.284;143.857
15055;OMXS30;1987-07-30;145.777;145.22;145.217
15055;OMXS30;1987-07-31;145.425;145.13;144.9
15055;OMXS30;1987-08-03;145.13;143.817;143.817
15055;OMXS30;1987-08-04;144.43;144.429;142.965
15055;OMXS30;1987-08-05;146.88;146.881;144.43
15055;OMXS30;1987-08-06;148.402;147.212;146.88
15055;OMXS30;1987-08-07;147.532;146.762;146.735
15055;OMXS30;1987-08-10;146.762;145.211;145.21
15055;OMXS30;1987-08-11;148.442;148.443;145.21
15055;OMXS30;1987-08-12;150.062;149.478;148.442
15055;OMXS30;1987-08-13;150.672;150.672;149.08
15055;OMXS30;1987-08-14;151.512;151.512;150.672
15055;OMXS30;1987-08-17;151.55;150.562;150.352
15055;OMXS30;1987-08-18;150.892;150.893;150.257
15055;OMXS30;1987-08-19;151.255;151.254;149.938
15055;OMXS30;1987-08-20;152.692;152.692;151.255
15055;OMXS30;1987-08-21;153.767;153.767;152.692
15055;OMXS30;1987-08-24;154.962;154.964;153.162
15055;OMXS30;1987-08-25;154.962;152.112;152.112
15055;OMXS30;1987-08-26;152.617;151.408;150.765
15055;OMXS30;1987-08-27;151.407;150.419;150.092
15055;OMXS30;1987-08-28;151.38;150.441;149.972
15055;OMXS30;1987-08-31;150.442;148.568;148.552
15055;OMXS30;1987-09-01;149.755;149.754;148.305
15055;OMXS30;1987-09-02;150.102;149.938;149.697
15055;OMXS30;1987-09-03;152.96;152.96;149.847
15055;OMXS30;1987-09-04;154.497;154.146;152.96
15055;OMXS30;1987-09-07;154.88;154.39;153.627
15055;OMXS30;1987-09-08;155.7;155.701;154.175
15055;OMXS30;1987-09-09;155.7;154.937;154.172
15055;OMXS30;1987-09-10;156.837;156.837;154.938
15055;OMXS30;1987-09-11;157.432;157.252;156.83
15055;OMXS30;1987-09-14;158.137;157.931;157.207
15055;OMXS30;1987-09-15;157.932;157.245;156.397
15055;OMXS30;1987-09-16;157.615;156.931;156.45
15055;OMXS30;1987-09-17;157.322;155.243;155.23
15055;OMXS30;1987-09-18;155.242;154.59;154.44
15055;OMXS30;1987-09-21;156.475;156.475;154.532
15055;OMXS30;1987-09-22;156.54;156.511;156.132
15055;OMXS30;1987-09-23;157.235;156.633;156.51
15055;OMXS30;1987-09-24;156.662;155.867;155.335
15055;OMXS30;1987-09-25;155.842;154.879;154.787
15055;OMXS30;1987-09-28;154.807;152.885;152.885
15055;OMXS30;1987-09-29;155.302;155.302;152.885
15055;OMXS30;1987-09-30;157.24;157.235;155.2
15055;OMXS30;1987-10-01;159.965;159.966;157.175
15055;OMXS30;1987-10-02;160.447;160.412;159.867
15055;OMXS30;1987-10-05;162.095;162.07;160.372
15055;OMXS30;1987-10-06;163.495;162.167;161.812
15055;OMXS30;1987-10-07;162.552;162.138;161.325
15055;OMXS30;1987-10-08;163.745;162.908;162.137
15055;OMXS30;1987-10-09;163.232;162.29;162.072
15055;OMXS30;1987-10-12;162.097;160.025;159.777
15055;OMXS30;1987-10-13;159.807;159.58;158.942
15055;OMXS30;1987-10-14;162.057;161.162;159.662
15055;OMXS30;1987-10-15;161.0;158.63;158.63
15055;OMXS30;1987-10-16;158.625;156.216;156.075
15055;OMXS30;1987-10-19;156.225;146.21;146.262
15055;OMXS30;1987-10-20;145.8;138.07;130.082
15055;OMXS30;1987-10-21;144.225;143.909;138.07
15055;OMXS30;1987-10-22;144.21;137.841;136.685
15055;OMXS30;1987-10-23;138.8;138.391;136.55
15055;OMXS30;1987-10-26;138.372;128.782;128.782
15055;OMXS30;1987-10-27;130.417;129.933;129.347
15055;OMXS30;1987-10-28;129.932;123.518;123.372
15055;OMXS30;1987-10-29;123.517;113.654;113.29
15055;OMXS30;1987-10-30;122.575;122.574;113.655
15055;OMXS30;1987-11-02;122.685;121.978;121.977
15055;OMXS30;1987-11-03;122.26;119.39;119.39
15055;OMXS30;1987-11-04;119.39;112.178;112.05
15055;OMXS30;1987-11-05;112.607;110.265;108.752
15055;OMXS30;1987-11-06;112.802;112.454;110.265
15055;OMXS30;1987-11-09;112.455;106.19;106.012
15055;OMXS30;1987-11-10;106.19;100.625;99.057
15055;OMXS30;1987-11-11;101.582;98.856;97.277
15055;OMXS30;1987-11-12;104.938;104.937;98.855
15055;OMXS30;1987-11-13;112.865;111.646;104.987
15055;OMXS30;1987-11-16;115.357;115.131;111.83
15055;OMXS30;1987-11-17;112.762;112.451;111.272
15055;OMXS30;1987-11-18;114.737;112.394;112.395
15055;OMXS30;1987-11-19;112.395;107.877;107.877
15055;OMXS30;1987-11-20;107.877;107.567;105.067
15055;OMXS30;1987-11-23;111.575;111.576;107.56
15055;OMXS30;1987-11-24;113.695;111.419;111.42
15055;OMXS30;1987-11-25;113.22;112.715;111.795
15055;OMXS30;1987-11-26;112.637;110.131;110.132
15055;OMXS30;1987-11-27;110.132;109.15;108.63
15055;OMXS30;1987-11-30;109.15;102.304;102.077
15055;OMXS30;1987-12-01;103.16;102.228;102.197
15055;OMXS30;1987-12-02;103.295;100.554;100.555
15055;OMXS30;1987-12-03;102.447;102.447;100.235
15055;OMXS30;1987-12-04;102.447;101.003;100.492
15055;OMXS30;1987-12-07;104.25;103.253;101.002
15055;OMXS30;1987-12-08;105.037;104.868;103.252
15055;OMXS30;1987-12-09;104.977;103.568;103.425
15055;OMXS30;1987-12-10;104.977;104.88;103.425
15055;OMXS30;1987-12-11;104.88;101.928;101.745
15055;OMXS30;1987-12-14;102.157;101.313;101.252
15055;OMXS30;1987-12-15;103.007;102.784;101.312
15055;OMXS30;1987-12-16;103.632;103.331;102.662
15055;OMXS30;1987-12-17;106.982;106.982;103.332
15055;OMXS30;1987-12-18;108.162;106.971;106.677
15055;OMXS30;1987-12-21;109.122;108.552;106.865
15055;OMXS30;1987-12-22;108.932;108.466;108.27
15055;OMXS30;1987-12-23;108.697;108.612;108.347
15055;OMXS30;1987-12-28;108.612;106.184;106.04
15055;OMXS30;1987-12-29;106.182;104.449;104.055
15055;OMXS30;1987-12-30;105.155;105.154;104.43
15055;OMXS30;1988-01-04;105.155;103.981;103.695
15055;OMXS30;1988-01-05;108.745;108.745;103.98
15055;OMXS30;1988-01-07;112.217;112.189;108.745
15055;OMXS30;1988-01-08;112.895;109.998;109.952
15055;OMXS30;1988-01-11;109.997;107.387;106.102
15055;OMXS30;1988-01-12;108.307;108.074;107.505
15055;OMXS30;1988-01-13;108.075;107.023;106.872
15055;OMXS30;1988-01-14;107.567;107.044;106.98
15055;OMXS30;1988-01-15;109.042;108.678;107.015
15055;OMXS30;1988-01-18;110.667;109.955;108.677
15055;OMXS30;1988-01-19;110.747;110.748;109.8
15055;OMXS30;1988-01-20;111.565;110.899;110.725
15055;OMXS30;1988-01-21;112.265;112.262;110.825
15055;OMXS30;1988-01-22;115.35;115.35;112.262
15055;OMXS30;1988-01-25;117.237;117.086;115.35
15055;OMXS30;1988-01-26;118.692;118.562;115.882
15055;OMXS30;1988-01-27;118.74;116.298;116.23
15055;OMXS30;1988-01-28;118.572;117.586;116.297
15055;OMXS30;1988-01-29;119.77;119.77;117.587
15055;OMXS30;1988-02-01;120.525;119.336;119.29
15055;OMXS30;1988-02-02;118.087;118.062;117.412
15055;OMXS30;1988-02-03;120.142;120.042;118.062
15055;OMXS30;1988-02-04;120.457;120.457;119.735
15055;OMXS30;1988-02-05;121.817;121.783;120.457
15055;OMXS30;1988-02-08;124.1;121.656;121.655
15055;OMXS30;1988-02-09;121.655;119.956;119.667
15055;OMXS30;1988-02-10;121.245;121.07;119.955
15055;OMXS30;1988-02-11;123.13;123.129;121.07
15055;OMXS30;1988-02-12;124.125;123.558;123.13
15055;OMXS30;1988-02-15;125.71;124.874;123.557
15055;OMXS30;1988-02-16;126.38;126.214;124.875
15055;OMXS30;1988-02-17;126.862;124.968;124.957
15055;OMXS30;1988-02-18;124.967;123.859;123.76
15055;OMXS30;1988-02-19;123.872;122.722;122.722
15055;OMXS30;1988-02-22;124.252;123.916;122.722
15055;OMXS30;1988-02-23;124.37;124.192;123.915
15055;OMXS30;1988-02-24;123.947;121.409;121.37
15055;OMXS30;1988-02-25;121.725;121.724;121.262
15055;OMXS30;1988-02-26;122.235;122.041;121.725
15055;OMXS30;1988-02-29;122.517;122.517;120.737
15055;OMXS30;1988-03-01;124.835;124.836;122.517
15055;OMXS30;1988-03-02;125.262;125.242;124.375
15055;OMXS30;1988-03-03;126.645;126.645;125.227
15055;OMXS30;1988-03-04;127.182;127.182;126.452
15055;OMXS30;1988-03-07;128.342;127.829;127.182
15055;OMXS30;1988-03-08;127.827;126.651;126.57
15055;OMXS30;1988-03-09;128.097;128.097;126.65
15055;OMXS30;1988-03-10;131.345;131.346;128.097
15055;OMXS30;1988-03-11;131.377;131.092;130.705
15055;OMXS30;1988-03-14;131.512;129.792;129.6
15055;OMXS30;1988-03-15;131.695;131.695;129.745
15055;OMXS30;1988-03-16;132.192;130.94;130.667
15055;OMXS30;1988-03-17;130.982;130.168;130.017
15055;OMXS30;1988-03-18;131.302;131.275;130.167
15055;OMXS30;1988-03-21;131.275;130.39;130.282
15055;OMXS30;1988-03-22;130.39;129.376;128.992
15055;OMXS30;1988-03-23;130.497;130.499;129.242
15055;OMXS30;1988-03-24;131.55;130.767;130.497
15055;OMXS30;1988-03-25;130.767;127.362;127.29
15055;OMXS30;1988-03-28;124.552;124.335;124.335
15055;OMXS30;1988-03-29;125.73;125.73;124.335
15055;OMXS30;1988-03-30;127.2;127.024;125.727
15055;OMXS30;1988-03-31;127.025;126.479;126.188
15055;OMXS30;1988-04-05;126.667;126.594;126.32
15055;OMXS30;1988-04-06;128.115;128.116;126.715
15055;OMXS30;1988-04-07;130.747;130.529;128.115
15055;OMXS30;1988-04-08;131.438;131.392;130.155
15055;OMXS30;1988-04-11;133.42;133.282;131.392
15055;OMXS30;1988-04-12;134.177;133.776;133.215
15055;OMXS30;1988-04-13;134.66;134.275;133.775
15055;OMXS30;1988-04-14;134.305;134.169;133.715
15055;OMXS30;1988-04-15;134.17;129.729;128.017
15055;OMXS30;1988-04-18;129.73;127.821;127.582
15055;OMXS30;1988-04-19;127.917;126.83;126.622
15055;OMXS30;1988-04-20;127.815;127.498;126.757
15055;OMXS30;1988-04-21;127.765;127.766;126.625
15055;OMXS30;1988-04-22;128.09;127.692;127.485
15055;OMXS30;1988-04-25;129.172;129.172;127.692
15055;OMXS30;1988-04-26;130.525;130.456;129.172
15055;OMXS30;1988-04-27;132.055;132.054;130.415
15055;OMXS30;1988-04-28;132.055;130.146;130.047
15055;OMXS30;1988-04-29;130.675;130.61;130.035
15055;OMXS30;1988-05-02;131.182;131.182;130.302
15055;OMXS30;1988-05-03;132.242;132.243;131.182
15055;OMXS30;1988-05-04;132.477;131.463;131.327
15055;OMXS30;1988-05-05;131.462;129.205;129.115
15055;OMXS30;1988-05-06;129.485;129.484;128.7
15055;OMXS30;1988-05-09;129.722;129.715;129.177
15055;OMXS30;1988-05-10;129.842;129.843;129.632
15055;OMXS30;1988-05-11;129.842;128.776;128.652
15055;OMXS30;1988-05-13;128.775;128.658;128.107
15055;OMXS30;1988-05-16;129.972;129.945;128.657
15055;OMXS30;1988-05-17;130.952;130.937;129.945
15055;OMXS30;1988-05-18;132.372;132.299;130.922
15055;OMXS30;1988-05-19;132.3;131.433;130.502
15055;OMXS30;1988-05-20;132.885;132.773;131.392
15055;OMXS30;1988-05-24;132.877;132.761;132.447
15055;OMXS30;1988-05-25;134.782;134.783;132.762
15055;OMXS30;1988-05-26;135.51;135.457;134.74
15055;OMXS30;1988-05-27;135.457;135.192;134.832
15055;OMXS30;1988-05-30;135.51;135.4;135.135
15055;OMXS30;1988-05-31;137.567;137.467;135.402
15055;OMXS30;1988-06-01;139.37;138.869;137.467
15055;OMXS30;1988-06-02;141.677;137.482;137.482
15055;OMXS30;1988-06-03;137.482;137.123;137.062
15055;OMXS30;1988-06-06;137.762;137.471;137.012
15055;OMXS30;1988-06-07;137.47;137.108;136.882
15055;OMXS30;1988-06-08;137.107;136.951;136.26
15055;OMXS30;1988-06-09;137.907;137.648;136.827
15055;OMXS30;1988-06-10;137.647;137.03;137.03
15055;OMXS30;1988-06-13;137.03;136.161;136.072
15055;OMXS30;1988-06-14;136.77;136.552;135.99
15055;OMXS30;1988-06-15;137.922;137.924;136.552
15055;OMXS30;1988-06-16;138.165;138.156;137.782
15055;OMXS30;1988-06-17;138.155;137.331;136.942
15055;OMXS30;1988-06-20;137.36;136.402;136.32
15055;OMXS30;1988-06-21;136.402;135.123;134.785
15055;OMXS30;1988-06-22;136.49;136.2;134.785
15055;OMXS30;1988-06-23;137.325;137.07;136.2
15055;OMXS30;1988-06-27;137.07;135.733;135.732
15055;OMXS30;1988-06-28;135.732;133.839;133.84
15055;OMXS30;1988-06-29;134.68;134.68;133.765
15055;OMXS30;1988-06-30;134.68;134.09;133.797
15055;OMXS30;1988-07-01;135.662;135.65;134.09
15055;OMXS30;1988-07-04;136.037;135.728;135.65
15055;OMXS30;1988-07-05;135.75;135.522;135.255
15055;OMXS30;1988-07-06;136.992;136.955;135.522
15055;OMXS30;1988-07-07;137.88;137.655;136.907
15055;OMXS30;1988-07-08;138.007;138.006;137.495
15055;OMXS30;1988-07-11;138.007;137.135;137.135
15055;OMXS30;1988-07-12;137.382;137.301;137.055
15055;OMXS30;1988-07-13;137.3;136.745;136.61
15055;OMXS30;1988-07-14;136.822;136.608;136.572
15055;OMXS30;1988-07-15;136.892;136.691;136.542
15055;OMXS30;1988-07-18;137.107;137.002;136.69
15055;OMXS30;1988-07-19;137.002;136.628;136.532
15055;OMXS30;1988-07-20;137.877;137.739;136.57
15055;OMXS30;1988-07-21;138.705;138.703;137.74
15055;OMXS30;1988-07-22;138.702;138.438;138.332
15055;OMXS30;1988-07-25;138.438;138.013;137.85
15055;OMXS30;1988-07-26;138.445;138.33;138.012
15055;OMXS30;1988-07-27;138.907;138.863;138.33
15055;OMXS30;1988-07-28;139.105;139.031;138.695
15055;OMXS30;1988-07-29;139.92;139.919;139.03
15055;OMXS30;1988-08-01;141.887;141.886;139.92
15055;OMXS30;1988-08-02;142.125;141.474;141.395
15055;OMXS30;1988-08-03;141.652;141.519;141.242
15055;OMXS30;1988-08-04;141.872;141.873;141.372
15055;OMXS30;1988-08-05;142.01;141.756;141.707
15055;OMXS30;1988-08-08;141.755;139.981;139.98
15055;OMXS30;1988-08-09;139.98;138.239;138.24
15055;OMXS30;1988-08-10;138.24;135.017;134.83
15055;OMXS30;1988-08-11;135.017;133.76;133.127
15055;OMXS30;1988-08-12;135.202;135.181;133.76
15055;OMXS30;1988-08-15;135.18;133.68;133.625
15055;OMXS30;1988-08-16;133.68;133.564;132.66
15055;OMXS30;1988-08-17;133.975;133.938;133.565
15055;OMXS30;1988-08-18;135.03;134.978;133.802
15055;OMXS30;1988-08-19;135.19;135.145;134.882
15055;OMXS30;1988-08-22;135.467;134.772;134.772
15055;OMXS30;1988-08-23;134.772;132.858;132.78
15055;OMXS30;1988-08-24;133.677;133.456;132.857
15055;OMXS30;1988-08-25;134.34;131.847;131.792
15055;OMXS30;1988-08-26;132.16;131.346;131.327
15055;OMXS30;1988-08-29;131.475;130.849;130.585
15055;OMXS30;1988-08-30;132.067;132.067;130.85
15055;OMXS30;1988-08-31;133.36;133.253;132.067
15055;OMXS30;1988-09-01;133.295;132.595;132.322
15055;OMXS30;1988-09-02;132.922;132.666;132.267
15055;OMXS30;1988-09-05;133.502;133.479;132.667
15055;OMXS30;1988-09-06;134.3;134.346;133.325
15055;OMXS30;1988-09-07;135.032;134.521;134.345
15055;OMXS30;1988-09-08;134.76;134.759;134.462
15055;OMXS30;1988-09-09;135.457;135.444;134.562
15055;OMXS30;1988-09-12;136.567;136.567;135.445
15055;OMXS30;1988-09-13;137.202;137.099;136.567
15055;OMXS30;1988-09-14;137.162;137.062;136.782
15055;OMXS30;1988-09-15;137.645;136.978;136.837
15055;OMXS30;1988-09-16;136.977;136.539;136.382
15055;OMXS30;1988-09-19;138.577;138.577;136.537
15055;OMXS30;1988-09-20;139.545;139.159;138.577
15055;OMXS30;1988-09-21;140.412;140.319;139.16
15055;OMXS30;1988-09-22;142.12;142.102;140.32
15055;OMXS30;1988-09-23;142.23;141.911;141.68
15055;OMXS30;1988-09-26;143.325;141.917;141.91
15055;OMXS30;1988-09-27;141.917;141.235;141.005
15055;OMXS30;1988-09-28;141.35;140.794;140.53
15055;OMXS30;1988-09-29;141.355;141.323;140.765
15055;OMXS30;1988-09-30;142.367;141.901;141.322
15055;OMXS30;1988-10-03;142.835;142.628;141.882
15055;OMXS30;1988-10-04;142.932;142.887;142.412
15055;OMXS30;1988-10-05;143.432;143.425;142.807
15055;OMXS30;1988-10-06;144.7;144.7;143.425
15055;OMXS30;1988-10-07;144.847;144.847;144.53
15055;OMXS30;1988-10-10;145.815;145.787;144.847
15055;OMXS30;1988-10-11;145.99;145.252;145.147
15055;OMXS30;1988-10-12;145.305;144.981;144.807
15055;OMXS30;1988-10-13;144.98;144.113;144.045
